subject_uuid,session_start_time,sex,subject_birth_date,task_type,trial_result
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-10 11:24:59,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,1
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Basic,0
00778394-c956-408d-8a6c-ca3b05a611d5,2019-08-12 09:21:03,F,2019-04-30,Full,1
